ips                                                                                                                                                           kind       count  percent  code
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           read       1957   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  1722   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    read       1292   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  1282   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039a8|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|  read       1225   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  1196   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  1150   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                                      wrprotect  1083   0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039a8|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|  wrprotect  911    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           read       901    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                                      read       886    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                             read       738    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  read       674    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           read       669    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|        read       638    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  636    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|        wrprotect  614    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  604    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039c7|0x4039c7|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  545    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039c7|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    read       543    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391f|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|           wrprotect  542    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:48 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039a8|0x4039c7|0x4039c7|0x4039c7|0x4039c7|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|  read       525    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0
0x404ca2|0x7ffff7c3a090|0x40392e|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039c7|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|        read       522    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:30 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384
0x404ca2|0x7ffff7c3a090|0x40394b|0x403996|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|  read       517    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:42 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039c7|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                    wrprotect  506    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:72 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
0x404ca2|0x7ffff7c3a090|0x40391c|0x403996|0x4039a8|0x4039a8|0x4039e5|0x402d20|0x403481|0x403786|0x4038c7|0x7ffff7c1b083|0x402c2e|                             wrprotect  488    0         | ??:? | ??:0 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:47 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:69 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:71 | /home/ayelam/rmem-scheduler/apps/psrs/qsort_custom.c:79 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:90 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:254 (discriminator 1) | /home/ayelam/rmem-scheduler/apps/psrs/main.c:345 | /home/ayelam/rmem-scheduler/apps/psrs/main.c:384 | ??:0 | ??:?
