4.388002332629395141e+01,4.600567303527053298e+01,4.709284709231629051e+01,4.654697273928162815e+01,4.573345464971406216e+01,4.593300337989641946e+01,4.562811932671377235e+01,4.545619241329702476e+01,4.484686108093780632e+01,4.342569474260356088e+01,4.183394389449411221e+01,3.702036137183741715e+01,3.975832887165824303e+01,3.739831225902097600e+01,3.299648254049947127e+01,1.936999619351899682e+01,6.211752562117525578e+00,8.153990108274294935e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.535420820056013103e+00,3.618058635967898340e+00,4.955085247089951572e+00,5.920818487373551875e+00,7.147519748142577178e+00,8.608248147998750710e+00,1.008990793925859997e+01,1.152508909596310183e+01,1.287682040994030608e+01,1.503260759128585100e+01,1.818695722958041472e+01,2.130554539939322467e+01,2.579591698533255339e+01,3.296678805927747646e+01,3.816139279572827547e+01,4.793982015937299224e+01,2.507925975079259828e+01,3.381900815399010884e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.871556199007911481e+00,7.343906887424254570e+00,6.911041537224292597e+00,8.183092686318197195e+00,7.701116177561351250e+00,7.373061578279357597e+00,7.347924326247720295e+00,7.115601972791983698e+00,6.822286971008171719e+00,6.310724223484413642e+00,5.918301092667095809e+00,5.573446404057366799e+00,5.619128841184823031e+00,5.630266026967609250e+00,6.827835745247604393e+00,1.504121607707812025e+01,3.567794735677947671e+01,4.900414383103863258e+01,5.709624796084828979e+00,0.000000000000000000e+00
4.086822317908299418e+00,5.780122695246976861e+00,7.781819179088275362e+00,9.058426594212480865e+00,1.076146864991381413e+01,1.243600194745072507e+01,1.334492131390852698e+01,1.466472668322617068e+01,1.588052929467223073e+01,1.721477616489628559e+01,1.849203598745317478e+01,1.767239625827608052e+01,1.853702202762499951e+01,1.639192098296176781e+01,1.414390808354966111e+01,4.373709072529063491e+00,6.746295067462950712e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.057445014840346431e+01,2.061050251690091173e+01,2.013714313564316782e+01,1.870292192511951512e+01,1.802651764882699581e+01,1.612780004671630252e+01,1.469357853143580961e+01,1.300679130556815899e+01,1.177430974644693507e+01,1.060653593914385873e+01,8.548259895886491933e+00,6.629580601171253029e+00,3.757456993331823814e+00,7.122733888947394565e-01,1.258843637362618284e-01,1.148184433364742019e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.129258420008492081e+00,4.639222572744666095e+00,4.876455727822794017e+00,4.714778949530967544e+00,4.676798681804013036e+00,4.264813899319799262e+00,3.948755331338246855e+00,3.484898210654763240e+00,3.158918734365573577e+00,2.864564931681049309e+00,2.331953443966669592e+00,1.980447443312821854e+00,1.110459788844613049e+00,2.442546681459095148e-01,4.346835764373681993e-02,4.929704904120359860e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.782403095111600499e-02,4.172772028940546080e-02,5.469101576663912279e-02,7.225416317662136656e-02,9.680879577647544254e-02,1.240749374536237459e-01,1.636305606160744774e-01,2.118920061899904062e-01,2.674019136517902240e-01,2.973193538131774227e-01,3.439247867072387499e-01,4.272747325995460699e-01,5.371363029396266642e-01,7.641121971409469138e-01,1.034199165059786374e+00,1.860183584706682547e+00,7.199734571997345789e+00,9.544178585750568544e+00,1.729200652528547977e+01,0.000000000000000000e+00
4.777942735375681593e+00,2.903993239035374430e+00,1.813183806086942518e+00,1.460538007331088517e+00,1.232776057388894397e+00,1.034362749282604632e+00,8.940581429037101069e-01,7.819142274752252098e-01,7.100933078158438994e-01,6.240704263666247975e-01,5.798841384994515291e-01,5.050483356120476497e-01,5.305760533961988434e-01,5.149593738851594438e-01,6.047317915396666077e-01,1.037110069702283255e+00,2.385165523851655145e+00,2.967517711535891056e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.296705004290265965e-02,1.136163332719482624e-02,1.363404940677107047e-02,1.693032235230209487e-02,1.980000381918547298e-02,2.557201674657531149e-02,3.242694888279834542e-02,4.018994132850686740e-02,4.060902949716766602e-02,4.247606624430948219e-02,5.164734264138772651e-02,5.498224826354891626e-02,7.233204174011677312e-02,9.559566056111631904e-02,1.443149473772062374e-01,2.521013647170411986e-01,8.810735088107350954e-01,2.232321882101323318e+00,6.362153344208809180e+00,0.000000000000000000e+00
5.801464509446498975e-03,7.384328826001375704e-03,1.087949289780832524e-02,1.485415743998614972e-02,1.793849435344418292e-02,2.372869272210647446e-02,3.094286457249660963e-02,3.858517561486126540e-02,3.909980885870536355e-02,3.976231756758970975e-02,5.110914926812428621e-02,5.083836558192114663e-02,6.763405658321042235e-02,8.702388911883006395e-02,1.311005666535102476e-01,2.333809663469638696e-01,7.483595074835950323e-01,2.125384306910840682e+00,6.035889070146819080e+00,0.000000000000000000e+00
5.734750739932512227e-03,7.319039740387145096e-03,1.058594162021083730e-02,1.445808109137724715e-02,1.747826876597309217e-02,2.294539727150521347e-02,3.043252728002130911e-02,3.830984816399069653e-02,3.839017531346812506e-02,3.995896602242447748e-02,5.016731086491327263e-02,5.056042223132416191e-02,7.030048059118429449e-02,8.947296667376898605e-02,1.373600101542083451e-01,2.190286609299045839e-01,8.257760082577600969e-01,2.192220291404892496e+00,5.220228384991843384e+00,0.000000000000000000e+00
3.507651994749169666e-01,4.368585988570492518e-01,4.659503238051548313e-01,4.337864412244961665e-01,3.779688500089091185e-01,3.068923433104223109e-01,2.879006243067551707e-01,2.714099345696112664e-01,2.616348917419044628e-01,2.554201230363832287e-01,2.504521304865210407e-01,2.130814795985790655e-01,2.338411530802487759e-01,2.272743970983329143e-01,2.754155140307164573e-01,5.029547028760772420e-01,1.271842512718425189e+00,1.457024461970324758e+00,1.631321370309951058e-01,0.000000000000000000e+00
5.822532015608810306e-03,7.373669383452113174e-03,1.071663225749738997e-02,1.435970918780117914e-02,1.739927482185491675e-02,2.344257881500062465e-02,3.089593700537244386e-02,3.860090861205386914e-02,3.980944240394260203e-02,4.002451550736940006e-02,4.949456914833397225e-02,4.962552187022521710e-02,6.928470001671806211e-02,8.784024830380970927e-02,1.324915540981098094e-01,2.090444484658633417e-01,6.893755068937550412e-01,2.098649913113220133e+00,3.752039151712887488e+00,0.000000000000000000e+00
1.645006183356949370e+00,8.789056813749519526e-01,5.292830066342186779e-01,4.204466933527205574e-01,3.511864684335391229e-01,2.925772671712902895e-01,2.542652905705095612e-01,2.206080866346930291e-01,1.988073358917455125e-01,1.797235778219872515e-01,1.649754900971458216e-01,1.446568801970668783e-01,1.539330812222379774e-01,1.573124149455774057e-01,1.747427977278220024e-01,2.808059755511597144e-01,5.640345056403450741e-01,6.416254511428953755e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.844907655897504550e-02,5.477621040002102898e-02,7.741510165298724766e-02,9.423769489156776091e-02,1.123843408449934078e-01,1.383431096735580901e-01,1.598939530838128231e-01,1.852875079372970912e-01,2.069331397266451489e-01,2.465971623627967457e-01,3.059629327002641452e-01,3.294134056120805454e-01,4.631959419566050173e-01,6.255760434499012534e-01,8.724968746250854057e-01,1.354108815435592472e+00,6.156455061564550801e-01,1.470391658869135143e-01,0.000000000000000000e+00,0.000000000000000000e+00
3.519678029516822709e-02,5.115199993327188693e-02,7.226186929351899324e-02,8.720410378587895028e-02,1.069234551429110308e-01,1.297409308927035265e-01,1.482852461664723731e-01,1.684610674398071273e-01,1.872533023946434116e-01,2.096010330598827298e-01,2.484531265286854251e-01,2.694029094604589170e-01,3.104056138806415288e-01,3.631165654789456632e-01,3.936494468216806264e-01,7.500639613610977641e-01,1.076458010764580031e+00,1.243149311589359707e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.391446755771274857e-02,8.558599665834470960e-02,8.793268201677126306e-02,6.085078856471147490e-02,2.712239898700913657e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.117543506346331483e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.080489188546464252e+00,6.386205274294838308e-01,4.083378696388639817e-01,3.159239570688444632e-01,2.480341154924434466e-01,1.977891368646981507e-01,1.681238751682133381e-01,1.450189016228271843e-01,1.319318703821346639e-01,1.138594553493295913e-01,1.027564919095120127e-01,9.917524100846944468e-02,8.943101474363179815e-02,1.002489079155002988e-01,1.124961095819908830e-01,1.716036517257087113e-01,4.313205043132050664e-01,6.416254511428953755e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.306453018394715587e-02,1.754544243608555099e-02,1.573716335449007117e-02,1.557900304528348628e-02,1.592586603808552118e-02,1.683850699196723366e-02,1.886488198391451931e-02,1.959544800338825984e-02,2.176875861305221926e-02,2.405666097478639104e-02,3.079234942742952591e-02,3.539987583512501507e-02,5.142389158235335239e-02,8.057465155749087005e-02,1.399681116128325409e-01,2.589655107860695527e-01,1.150188011501880103e+00,1.844673172035824038e+00,1.141924959216965796e+00,0.000000000000000000e+00
9.634372464959053417e-01,5.588559188333549477e-01,3.568739073006081952e-01,2.758969472506036524e-01,2.194554803182123259e-01,1.779816117875177295e-01,1.526964374761439203e-01,1.356184358002463231e-01,1.235761852579328052e-01,1.089170241844824721e-01,9.798963631775013672e-02,9.371744430583774099e-02,9.108165817713943790e-02,9.282003933218553604e-02,1.076276535258923611e-01,1.510112135186236770e-01,3.391580033915800318e-01,5.480550728512231240e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.104815135661879784e-02,1.016644333135880568e-02,8.038479505717554055e-03,8.814640307276548278e-03,9.448362620395356695e-03,1.030010065581059807e-02,1.072294908787181124e-02,1.221667232005699093e-02,1.242358446098434759e-02,1.373917204445566052e-02,1.762583297437757615e-02,1.927916150049991881e-02,2.442105797779249576e-02,3.502180903562673170e-02,5.563949778398312451e-02,1.154424566154767795e-01,3.833960038339600529e-01,6.817270418393263087e-01,2.936378466557911793e+00,0.000000000000000000e+00
4.556462676529571959e-02,3.222082996578225916e-02,4.056235256336816752e-02,4.886235999995443974e-02,6.003196301050180150e-02,7.251345907961377624e-02,8.289754732483831101e-02,9.536556248296902683e-02,1.050857337271033226e-01,1.202046454919980523e-01,1.423137048443746666e-01,1.544101650452883445e-01,1.859724935085272646e-01,2.341318142521619239e-01,2.745461468778417347e-01,4.549056803928787640e-01,6.045860060458601026e-01,7.619302232321881752e-01,8.156606851549755843e-01,0.000000000000000000e+00
8.558156468912511139e-01,4.837121785823311759e-01,3.045976523859867946e-01,2.344616659706423023e-01,1.817581963772965103e-01,1.449753238481100992e-01,1.238535815324537243e-01,1.071023783886515951e-01,9.602041505766421847e-02,8.394267042046717198e-02,7.469355173220419697e-02,6.665586898862226051e-02,6.958096935093736890e-02,6.628836582034709768e-02,7.946015777275090841e-02,1.335388417065515032e-01,3.280985032809850543e-01,3.742815131666889505e-01,1.631321370309951058e-01,0.000000000000000000e+00
3.318176111201882050e-01,1.814543580857714555e-01,1.165177403291240560e-01,8.983943530799569366e-02,7.138648384766176080e-02,5.849387763142712554e-02,5.133289248794650761e-02,4.590888580801841951e-02,4.022922562788575768e-02,3.707478868484791190e-02,3.450203946456679299e-02,2.994207913249332179e-02,3.428259438823556826e-02,3.894033312352902093e-02,4.607645910236102954e-02,5.304112871521905748e-02,2.543685025436850378e-01,2.807111348750166990e-01,2.120717781402936541e+00,0.000000000000000000e+00
3.137522245860061565e-01,3.235687110131721389e-01,3.406381088992402328e-01,3.149842465162626115e-01,2.927549914212576598e-01,2.814047536184028364e-01,2.725846395866056704e-01,2.729124358015049823e-01,2.548883756428180214e-01,2.459416675133475061e-01,2.322304405631732405e-01,1.701265981426814677e-01,1.588426873321581445e-01,1.354339887881229609e-01,1.185816796521140387e-01,7.924968643332730434e-02,2.211900022119000359e-02,1.336719689881031917e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.843388653590691595e-01,4.357313628074647727e-01,2.709196804698364436e-01,2.091645543457652245e-01,1.633697799943096829e-01,1.324519774223294477e-01,1.125147081260772508e-01,9.773337856045592742e-02,8.800455444808301386e-02,7.556544624450613201e-02,6.888875177771998370e-02,6.488713857573236155e-02,6.208958761424886175e-02,6.000240009600384117e-02,7.076648624400354304e-02,1.160664698944793571e-01,3.649635036496350349e-01,4.143831038631198838e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.312259266983686112e-01,4.123565377272515042e-01,2.635165585238504748e-01,2.075077643907998759e-01,1.650526944559577158e-01,1.366827109339602275e-01,1.189437848220879085e-01,1.050334892578241724e-01,9.562062151105168994e-02,8.479481372475115852e-02,7.909520467782303610e-02,7.479202888791580683e-02,7.605657051315964368e-02,7.779903032856008704e-02,8.763220900977342076e-02,1.266746956375231770e-01,3.612770036127700424e-01,3.876487100654992801e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.501696131753936569e-01,2.779942643938017044e-01,2.708774573408669339e-01,2.626995797655828357e-01,2.643824274055956991e-01,2.527980532997376462e-01,2.520010354567686073e-01,2.426421492029348925e-01,2.423448531178499510e-01,2.188828401280837055e-01,2.071083427469120608e-01,1.999170718112127931e-01,1.792006230120856691e-01,1.426179496159438176e-01,1.253627434445369893e-01,7.051350052729121742e-02,7.373000073730000617e-03,1.336719689881031917e-02,0.000000000000000000e+00,0.000000000000000000e+00
9.235468013903255433e-03,7.974595457166768972e-03,6.110289949443633607e-03,6.259559548603434859e-03,6.783175636234398294e-03,6.529025552317100842e-03,7.379359930275020477e-03,6.883186271764241658e-03,8.495612865516246823e-03,1.039614831226463691e-02,1.239766877696132572e-02,1.546375732412313270e-02,2.302435968790141757e-02,3.436872168764301683e-02,6.242056157640606812e-02,9.609804496639688665e-02,2.986065029860650033e-01,4.010159069643096097e-01,2.446982055464926642e+00,0.000000000000000000e+00
6.951522114591941470e-01,3.933201057645878684e-01,2.529929462844993648e-01,2.010229849576933570e-01,1.597738382772780907e-01,1.308572441696083111e-01,1.147906951315992713e-01,1.010215749737101570e-01,9.213242281685737889e-02,8.209417494502037338e-02,7.455900338888835077e-02,6.824772636022317929e-02,7.089301925962293582e-02,7.045179766374327912e-02,7.998177806447574756e-02,1.235546292425102749e-01,2.986065029860650033e-01,2.406095441785857381e-01,1.631321370309951058e-01,0.000000000000000000e+00
2.383524978438504582e-02,3.471513952230960431e-02,4.883406459101249930e-02,5.951500166352066690e-02,7.413066477594089376e-02,9.377969604384203683e-02,1.099571557178102288e-01,1.300804207884497243e-01,1.504523064289600975e-01,1.803266330834805420e-01,2.120674102576965980e-01,2.426192774938404073e-01,3.901867131668440569e-01,7.629692942819753521e-01,2.745461468778417347e-01,3.544395424734638200e-01,2.248765022487650145e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.973708542340916500e-03,8.408967741049202735e-03,6.387756225528931978e-03,6.818726158404238291e-03,7.136931125111433370e-03,7.438961584752098316e-03,7.572936144662202954e-03,8.472218988217244257e-03,8.735488993483765327e-03,9.242477377234008598e-03,1.145583037375031039e-02,1.321494294202025903e-02,1.709897300351502503e-02,2.375605228290764148e-02,3.773053443476356156e-02,8.236975282834019252e-02,2.654280026542800153e-01,4.678518914583612021e-01,2.120717781402936541e+00,0.000000000000000000e+00
2.103950393537064867e-01,1.043279615205849331e-01,6.280992027991763593e-02,4.987455511306607830e-02,4.131039825449486086e-02,3.458695001636946653e-02,3.067889700742318024e-02,2.726528413478269963e-02,2.507705021127090012e-02,2.260146240900912096e-02,2.164306208195108938e-02,2.119949737735181070e-02,2.302435968790141757e-02,2.693985310432825409e-02,3.564405326786419109e-02,6.926547396928606215e-02,2.211900022119000220e-01,4.143831038631198838e-01,1.631321370309951169e+00,0.000000000000000000e+00
1.513349192659368091e-02,1.426633142186877097e-02,5.505091767547439820e-03,6.269914485821968288e-03,6.714485250044682947e-03,8.086235669680086335e-03,8.488023703583430155e-03,9.911788231340508751e-03,1.092435866118736214e-02,1.271660007931487736e-02,1.501175087566945093e-02,1.874854237663294704e-02,2.480197569321733811e-02,3.616471189459823099e-02,6.868000507710417257e-02,2.053003687918479037e-01,7.704785077047850983e-01,1.203047720892928663e+00,4.893964110929853173e-01,0.000000000000000000e+00
5.621600675585765039e-01,3.268704733428061115e-01,2.056467443333645506e-01,1.589534637730968258e-01,1.239930161110553153e-01,9.910329087277874871e-02,8.531431703173282532e-02,7.278871151158232411e-02,6.476655455122974636e-02,5.611035911285327388e-02,5.009042609730420675e-02,5.126791439648012427e-02,4.562547746977523716e-02,4.636920170684378367e-02,5.285752289478397314e-02,8.299376610734277016e-02,2.101305021013050167e-01,3.742815131666889505e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.609206345697884732e-02,2.354271130036418233e-02,3.289985996799808798e-02,3.963869967254581711e-02,4.894190016017224004e-02,5.944602719114003980e-02,6.825614638209867580e-02,7.755580966094131889e-02,8.635540606830632848e-02,9.932057958854588475e-02,1.133665898395626315e-01,1.230783691598101026e-01,1.448757044332473487e-01,1.693128949647781933e-01,1.825671021036946451e-01,3.307270378713659253e-01,4.792450047924500245e-01,5.614222697500333981e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.604466156811364813e-02,2.340147368658646032e-02,3.270683994985178894e-02,3.920379230936741483e-02,4.825499629827508657e-02,5.804360000712939505e-02,6.717681233824288056e-02,7.620277190237738363e-02,8.500610284848904297e-02,9.679036946967188582e-02,1.137125712938034106e-01,1.215370469428631861e-01,1.397121531797106408e-01,1.627820214849410307e-01,1.730040634220725293e-01,3.257349316393453043e-01,4.792450047924500245e-01,5.213206790536024648e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.588665527189631402e-02,2.308702013138322698e-02,3.264048931861400493e-02,3.912613028022841888e-02,4.806266321694388499e-02,5.857830468598294871e-02,6.660781558686236503e-02,7.557345201467322027e-02,8.444639188323149748e-02,9.621353400215658380e-02,1.120403275983063024e-01,1.221940039533651462e-01,1.397968015609161452e-01,1.684965357797985341e-01,1.743950508666721189e-01,3.201188121283221055e-01,4.571260045712600695e-01,5.346878759524127389e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.560009233185700506e-01,1.351484072214578780e-01,8.335448846136384038e-02,6.395468099596685052e-02,5.082058222246096241e-02,4.123792575860053822e-02,3.550657047532169985e-02,3.107266945539286299e-02,2.809549148819549466e-02,2.505301314594920656e-02,2.314231505032780800e-02,2.238707351172074603e-02,2.209322749464069993e-02,2.473568330488321726e-02,3.060172378119072056e-02,5.803323494723967857e-02,1.695790016957900159e-01,2.272423472797754362e-01,9.787928221859706346e-01,0.000000000000000000e+00
1.897945295779930042e-01,9.279710954292057223e-02,6.000911939160733649e-02,4.701918117505549805e-02,3.939393647980179991e-02,3.300628793940764416e-02,2.872553702587979027e-02,2.576278290288901845e-02,2.343789667015952830e-02,2.163133003182427655e-02,2.035524222449929324e-02,1.867273964465195404e-02,2.006166634570822130e-02,2.449077554938932158e-02,3.094947064234061448e-02,6.489738101626803257e-02,1.511465015114650257e-01,3.074455286726373582e-01,8.156606851549755843e-01,0.000000000000000000e+00
6.825081965107802906e-02,3.560387054485433800e-02,2.409332164007340141e-02,1.885116320634003945e-02,1.690126952197948049e-02,1.465278435735533138e-02,1.347407771052601226e-02,1.253919876250537274e-02,1.184388381839618018e-02,1.229708337566737600e-02,1.357016148299952825e-02,1.460465969500518088e-02,1.879194062762542389e-02,3.151146454021425819e-02,5.024942143615976353e-02,7.612962003831441615e-02,3.133525031335250288e-01,3.475471193690682914e-01,8.156606851549755843e-01,0.000000000000000000e+00
