1.760866607713760912e+00,2.181162681845909557e+00,2.953209921493250345e+00,3.177491777401847628e+00,5.992815352116673822e+00,8.391341458888895488e+00,9.947766633116994939e+00,1.211032111883741003e+01,9.131457302732949088e+00,1.096787395129936549e+01,8.625336927223719030e+00,6.824925816023738712e+00,5.851063829787234383e+00,6.666666666666666963e+00,6.578947368421052211e+00,3.636363636363636243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
7.006768247058023036e+00,4.692888952375305678e+00,7.140445421553469174e+00,6.867598875563633243e+00,5.731500139881688050e+00,5.429878646824618293e+00,4.623780932218095607e+00,4.137041956402844001e+00,3.365501581380261342e+00,2.741968487824841372e+00,2.021563342318059231e+00,2.670623145400593312e+00,1.063829787234042534e+00,3.921568627450980338e-01,2.631578947368421240e+00,1.818181818181818121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
2.191959730630569148e+00,2.496184077067717944e+00,3.275465613876557214e+00,2.852596957481463580e+00,4.038323528100001170e+00,4.462340223620661739e+00,4.668899455107069940e+00,4.551136807563090692e+00,3.333063011921174379e+00,3.437691835481890834e+00,3.369272237196765385e+00,2.077151335311572922e+00,1.595744680851063801e+00,1.960784313725490113e+00,3.947368421052631415e+00,3.636363636363636243e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.347731446840350955e+00,2.773158542052414077e+00,4.266807385217729731e+00,4.238018275235358345e+00,4.443574970503209265e+00,4.192489781203776467e+00,3.776073300246416409e+00,3.093991718102976574e+00,1.800340604979320469e+00,1.739308369142623212e+00,1.617250673854447429e+00,2.077151335311572922e+00,1.595744680851063801e+00,3.921568627450980338e-01,2.631578947368421240e+00,1.818181818181818121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.605435004421468026e+00,2.101205732823405725e+00,3.135187968563883931e+00,3.279920509643865500e+00,3.048001719125678743e+00,3.018719880396345978e+00,3.371741922049074969e+00,3.308852254082350175e+00,2.562646987267861665e+00,2.885205647636587045e+00,1.617250673854447429e+00,2.373887240356082895e+00,1.063829787234042534e+00,7.843137254901960675e-01,3.947368421052631415e+00,1.818181818181818121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.204339840827154395e-01,8.194239685778174076e-01,1.229709343326578219e+00,1.287237521460509626e+00,2.634641193332711850e+00,4.674403439665364424e+00,3.216430083642800142e+00,3.281506367684975167e+00,2.513989133079231220e+00,1.616533660732555777e+00,1.482479784366576903e+00,1.780415430267062282e+00,1.063829787234042534e+00,1.176470588235294157e+00,1.315789473684210620e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
6.191415549962587805e-01,8.177170224750898164e-01,1.216134087328577529e+00,1.285901152735939856e+00,2.515032213333765920e+00,4.512175079391166577e+00,2.797348419116370888e+00,3.011954058910852439e+00,2.043629875922472028e+00,1.309596889707386858e+00,9.433962264150943522e-01,1.483679525222551865e+00,0.000000000000000000e+00,7.843137254901960675e-01,2.631578947368421240e+00,1.818181818181818121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.962383511325760166e+00,2.591773058820464382e+00,3.532420844074609434e+00,3.576122706948488439e+00,2.156813454591160362e+00,8.986178779894286039e-01,1.880227675007809074e+00,1.050863348699117017e+00,2.254480577406536401e+00,1.125434827092285595e+00,5.390835579514824394e-01,5.934718100890207237e-01,1.063829787234042534e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.964118087204951957e+00,2.451219523151130453e+00,2.894523045563432095e+00,3.558828523454057091e+00,2.676200245705226521e+00,2.593533132226716997e+00,2.187380696213514941e+00,1.539182748652238475e+00,2.295028789230395105e+00,1.248209535502353251e+00,4.043126684636118573e-01,1.186943620178041447e+00,1.595744680851063801e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.990884973811305692e+00,3.046898793368784109e+00,1.967785569433257331e+00,3.455849521737216268e+00,3.037865364888479913e+00,1.145671524681507458e+00,1.346614375455523538e+00,1.074302679896866897e+00,1.029924580326007533e+00,7.980356046654388802e-01,6.738544474393530770e-01,8.902077151335311411e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.818181818181818121e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
