6.911928651059085382e+01,6.791125541125541076e+01,6.722763507528786420e+01,6.785329018338727280e+01,6.585365853658537105e+01,6.325503355704697839e+01,5.885286783042393921e+01,6.146341463414633921e+01,6.287128712871287206e+01,5.517241379310344485e+01,5.753424657534246478e+01,5.500000000000000000e+01,5.575221238938053148e+01,5.610859728506787292e+01,5.590909090909090651e+01,5.727272727272727337e+01,5.868544600938967193e+01,5.971563981042653779e+01,0.000000000000000000e+00
4.264214046822742077e+00,4.437229437229436968e+00,3.808680248007085822e+00,3.344120819848975135e+00,2.710027100271002798e+00,3.523489932885905951e+00,4.239401496259351809e+00,3.658536585365853799e+00,3.960396039603960361e+00,2.155172413793103647e+00,4.109589041095890849e+00,3.181818181818181657e+00,3.539823008849557695e+00,3.619909502262443457e+00,4.090909090909090828e+00,4.090909090909090828e+00,9.389671361502347491e-01,3.791469194312796276e+00,0.000000000000000000e+00
4.264214046822742077e+00,3.950216450216450070e+00,4.251550044286979357e+00,3.344120819848975135e+00,4.607046070460704357e+00,4.194630872483221751e+00,2.992518703241895395e+00,4.146341463414634276e+00,3.960396039603960361e+00,3.879310344827586299e+00,1.369863013698630061e+00,3.181818181818181657e+00,3.539823008849557695e+00,4.072398190045248612e+00,3.181818181818181657e+00,1.818181818181818121e+00,4.225352112676056038e+00,1.895734597156398138e+00,0.000000000000000000e+00
2.508361204013377921e-01,4.870129870129870087e-01,7.971656333038086295e-01,9.708737864077670032e-01,1.219512195121951192e+00,1.510067114093959662e+00,2.244389027431421546e+00,2.195121951219512368e+00,2.227722772277227925e+00,3.879310344827586299e+00,4.109589041095890849e+00,4.090909090909090828e+00,3.982300884955752185e+00,4.072398190045248612e+00,4.090909090909090828e+00,4.090909090909090828e+00,4.225352112676056038e+00,4.265402843601895810e+00,0.000000000000000000e+00
3.037904124860646426e+00,3.084415584415584277e+00,2.657218777679362098e+00,2.696871628910463947e+00,2.303523035230352178e+00,2.852348993288590595e+00,2.743142144638404112e+00,2.195121951219512368e+00,1.732673267326732658e+00,2.586206896551724199e+00,1.826484018264840081e+00,2.272727272727272929e+00,1.327433628318584136e+00,1.809954751131221728e+00,1.363636363636363535e+00,1.363636363636363535e+00,1.408450704225352013e+00,4.739336492890995345e-01,0.000000000000000000e+00
1.950947603121516161e-01,3.787878787878787845e-01,7.085916740478299669e-01,7.551240560949298297e-01,8.130081300813007950e-01,8.389261744966443057e-01,1.246882793017456414e+00,9.756097560975609539e-01,2.227722772277227925e+00,1.724137931034482651e+00,1.826484018264840081e+00,1.363636363636363535e+00,2.654867256637168271e+00,2.714932126696832704e+00,2.727272727272727071e+00,2.727272727272727071e+00,2.347417840375586984e+00,3.317535545023696741e+00,0.000000000000000000e+00
1.393534002229654400e-01,2.705627705627705604e-01,2.657218777679362098e-01,4.314994606256742360e-01,6.775067750677506995e-01,8.389261744966443057e-01,1.246882793017456414e+00,1.219512195121951192e+00,9.900990099009900902e-01,2.155172413793103647e+00,1.826484018264840081e+00,2.272727272727272929e+00,1.769911504424778848e+00,1.809954751131221728e+00,2.272727272727272929e+00,2.272727272727272929e+00,2.347417840375586984e+00,2.369668246445497672e+00,0.000000000000000000e+00
1.393534002229654400e-01,2.705627705627705604e-01,4.428697962798937016e-01,4.314994606256742360e-01,6.775067750677506995e-01,8.389261744966443057e-01,9.975062344139651316e-01,1.219512195121951192e+00,1.237623762376237613e+00,2.155172413793103647e+00,1.826484018264840081e+00,1.818181818181818121e+00,2.212389380530973337e+00,1.809954751131221728e+00,2.272727272727272929e+00,2.272727272727272929e+00,1.877934272300469498e+00,2.369668246445497672e+00,0.000000000000000000e+00
1.114827201783723520e-01,2.164502164502164483e-01,3.542958370239149835e-01,5.393743257820927672e-01,5.420054200542004930e-01,6.711409395973154668e-01,1.246882793017456414e+00,9.756097560975609539e-01,9.900990099009900902e-01,1.724137931034482651e+00,2.283105022831050324e+00,2.272727272727272929e+00,1.769911504424778848e+00,2.262443438914027105e+00,1.818181818181818121e+00,1.818181818181818121e+00,2.347417840375586984e+00,1.895734597156398138e+00,0.000000000000000000e+00
8.361204013377926403e-01,1.352813852813852913e+00,9.743135518157661767e-01,1.510248112189859659e+00,1.490514905149051383e+00,1.174496644295301984e+00,1.496259351620947697e+00,7.317073170731707155e-01,1.237623762376237613e+00,8.620689655172413257e-01,4.566210045662100203e-01,1.363636363636363535e+00,8.849557522123894238e-01,9.049773755656108642e-01,9.090909090909090606e-01,1.818181818181818121e+00,4.694835680751173745e-01,9.478672985781990690e-01,0.000000000000000000e+00
2.787068004459308801e-02,2.164502164502164483e-01,2.657218777679362098e-01,5.393743257820927672e-01,4.065040650406503975e-01,5.033557046979866278e-01,4.987531172069825658e-01,9.756097560975609539e-01,7.425742574257425677e-01,8.620689655172413257e-01,4.566210045662100203e-01,9.090909090909090606e-01,1.327433628318584136e+00,1.357466063348416352e+00,1.818181818181818121e+00,1.363636363636363535e+00,1.408450704225352013e+00,1.421800947867298603e+00,0.000000000000000000e+00
2.229654403567447041e-01,1.623376623376623362e-01,4.428697962798937016e-01,3.236245954692556492e-01,4.065040650406503975e-01,3.355704697986577334e-01,4.987531172069825658e-01,2.439024390243902385e-01,4.950495049504950451e-01,4.310344827586206629e-01,4.566210045662100203e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.524886877828054321e-01,4.545454545454545303e-01,4.545454545454545303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.545454545454545858e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.455445544554455850e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.225352112676056038e+00,0.000000000000000000e+00,0.000000000000000000e+00
4.180602006688963534e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.072398190045248612e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.065040650406504419e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.026845637583893023e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.991370010787486322e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,3.985828166519043592e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.982300884955752185e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
