nconns,mpps,konamem,scores,system,app,background,transport,spin,nconns,threads,offered,achieved,p50,p90,p99,p999,p9999,distribution,TX_PULLED,RX_PULLED,IOK_SATURATION,RX_UNICAST_FAIL,n_faults,n_faults_r,n_faults_w,n_net_page_in,n_net_page_out,n_madvise,n_madvise_fail,n_rw_fault_q,n_page_dirty,n_faults_wp,n_flush_fail,n_evictions,n_afaults_r,n_afaults_w,n_afaults,malloc_size,mem_pressure,outstanding,PERF_EVICT_TOTAL,PERF_EVICT_WP,PERF_RDMA_WRITE,PERF_POLLER_READ,PERF_POLLER_UFFD_COPY,PERF_HANDLER_RW,PERF_PAGE_READ,PERF_EVICT_WRITE,PERF_HANDLER_FAULT,PERF_EVICT_MADVISE,PERF_HANDLER_MADV_NOTIF,PERF_HANDLER_FAULT_Q,rxpkt,txpkt,drops,cpupct,stolenpct,migratedpct,localschedpct,parks,rescheds,pf_retries
100,2,1000,1,shenango,memcached,None,udp,False,100,1,1995734,100119,inf,inf,inf,inf,inf,zero,99965,1991935,0.0117431988315,1891967,51155,50926,8,50935,223,50935,0,0,223,219,0,50935,49390,0,49390,1920991232,989958826,2,11360,8493,743,11403,6332,2725,12365,7859,5903,9478,0,0,100104,100104,0,100.047400535,0,0,100,0,112618,0
100,2,1200,1,shenango,memcached,None,udp,False,100,1,1995309,122412,inf,inf,inf,inf,inf,zero,122375,1992942,0.0100638468781,1870580,48995,48717,7,48725,1143,48726,0,0,1143,269,0,48726,47258,0,47258,1920991232,1187956599,2,12307,8416,721,11347,6276,2737,12333,7789,5924,9550,0,0,121541,121541,0,100.039708374,0,0,100,0,136742,0
100,2,1400,1,shenango,memcached,None,udp,False,100,1,1995827,157066,inf,inf,inf,inf,inf,zero,156502,1986883,0.0121029127536,1830421,46241,45892,7,45899,4753,45899,0,0,4753,341,0,45899,44527,0,44527,1920991232,1385954099,2,13830,8316,695,11367,6265,2791,12281,7801,6031,9413,0,0,156977,156977,0,100.047462106,0,0,100,0,176599,0
100,2,1600,1,shenango,memcached,None,udp,False,100,1,1995755,219198,inf,inf,inf,inf,inf,zero,219104,1994503,0.0106794949841,1775374,40586,40110,6,40116,6907,40116,0,0,6907,469,-1,40116,38914,0,38914,1920991232,1583954602,1,15189,8276,667,11378,6283,2818,12199,7576,6068,9390,0,0,217993,217993,0,100.030423908,0,0,100,0,245248,0
100,2,1800,1,shenango,memcached,None,udp,False,100,1,1994627,372553,inf,inf,inf,inf,inf,zero,372322,1993138,0.0146643352161,1620799,28694,27973,4,27978,10806,27978,0,0,10806,715,0,27978,27141,0,27141,1920991232,1781949371,1,19032,8083,607,11096,6046,2823,11991,7395,6176,9136,0,0,368846,368847,0,100.026858301,0,0,100,0,414960,0
100,2,2000,1,shenango,memcached,None,udp,False,100,1,1993069,803755,inf,inf,inf,inf,inf,zero,796242,1973726,0.0162664908203,1177528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920991232,1920991232,0,0,0,0,0,0,0,0,0,0,0,0,0,804045,804045,0,100.047238532,0,0,100,0,904550,0
