nconns,mpps,konamem,scores,system,app,background,transport,spin,nconns,threads,offered,achieved,p50,p90,p99,p999,p9999,distribution,TX_PULLED,RX_PULLED,IOK_SATURATION,RX_UNICAST_FAIL,n_faults,n_faults_r,n_faults_w,n_net_page_in,n_net_page_out,n_madvise,n_madvise_fail,n_rw_fault_q,n_page_dirty,n_faults_wp,n_flush_fail,n_evictions,n_afaults_r,n_afaults_w,n_afaults,malloc_size,mem_pressure,outstanding,PERF_EVICT_TOTAL,PERF_EVICT_WP,PERF_RDMA_WRITE,PERF_POLLER_READ,PERF_POLLER_UFFD_COPY,PERF_HANDLER_RW,PERF_PAGE_READ,PERF_EVICT_WRITE,PERF_HANDLER_FAULT,PERF_EVICT_MADVISE,PERF_HANDLER_MADV_NOTIF,PERF_HANDLER_FAULT_Q,rxpkt,txpkt,drops,cpupct,stolenpct,migratedpct,localschedpct,parks,rescheds,pf_retries
100,2,1000,1,shenango,memcached,None,udp,False,100,1,1995816,88853,inf,inf,inf,inf,inf,zero,88706,1989770,0.011605567058,1901125,44659,44467,6,44474,187,44474,0,0,187,184,0,44474,0,0,0,1920991232,989956369,2,11118,8367,734,15734,10740,2695,12337,7874,5409,9308,0,0,87417,87418,0,98.3191993406,0,0,100,1,98354,0
100,2,1200,1,shenango,memcached,None,udp,False,100,1,1995352,109748,inf,inf,inf,inf,inf,zero,109680,1993832,0.00994755662537,1884138,44209,43966,7,43973,2174,43973,0,0,2174,236,-1,43973,0,0,0,1920991232,1187961378,2,12516,8283,707,15624,10976,2699,12306,7750,5482,9258,0,0,109726,109727,0,100.022951155,0,0,100,0,123448,0
100,2,1400,1,shenango,memcached,None,udp,False,100,1,1995969,141992,inf,inf,inf,inf,inf,zero,141833,1991754,0.012337302807,1849961,41220,40908,6,40915,4139,40914,0,0,4139,305,0,40914,0,0,0,1920991232,1385946043,2,13431,8146,672,15563,10536,2767,12310,7602,5547,9159,0,0,139978,139978,0,98.5478386357,0,0,100,1,157484,0
100,2,1600,1,shenango,memcached,None,udp,False,100,1,1995251,202131,inf,inf,inf,inf,inf,zero,201932,1991566,0.0105590222937,1789611,37596,37163,6,37170,8015,37170,0,0,8015,426,0,37170,0,0,0,1920991232,1583952827,1,15861,8124,634,15632,10570,2795,12169,7551,5578,9244,0,0,202062,202062,0,100.047315521,0,0,100,0,227320,0
100,2,1800,1,shenango,memcached,None,udp,False,100,1,1994842,352446,inf,inf,inf,inf,inf,zero,352245,1992294,0.0141167031404,1640026,27360,26690,3,26694,11163,26694,0,0,11163,665,0,26694,0,0,0,1920991232,1781944183,2,19500,7992,592,15325,10330,2818,11981,7331,5734,9045,0,0,351273,351273,0,99.7079616925,0,0,100,0,395188,0
100,2,2000,1,shenango,memcached,None,udp,False,100,1,1993510,810473,inf,inf,inf,inf,inf,zero,805654,1980943,0.0165888206674,1175333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920991232,1920991232,0,0,0,0,0,0,0,0,0,0,0,0,0,802844,802844,0,99.1000867426,0,0,100,4,903211,0
