nconns,mpps,konamem,scores,system,app,background,transport,spin,nconns,threads,offered,achieved,p50,p90,p99,p999,p9999,distribution,TX_PULLED,RX_PULLED,IOK_SATURATION,RX_UNICAST_FAIL,n_faults,n_faults_r,n_faults_w,n_net_page_in,n_net_page_out,n_madvise,n_madvise_fail,n_rw_fault_q,n_page_dirty,n_faults_wp,n_flush_fail,n_evictions,n_afaults_r,n_afaults_w,n_afaults,malloc_size,mem_pressure,outstanding,PERF_EVICT_TOTAL,PERF_EVICT_WP,PERF_RDMA_WRITE,PERF_POLLER_READ,PERF_POLLER_UFFD_COPY,PERF_HANDLER_RW,PERF_PAGE_READ,PERF_EVICT_WRITE,PERF_HANDLER_FAULT,PERF_EVICT_MADVISE,PERF_HANDLER_MADV_NOTIF,PERF_HANDLER_FAULT_Q,rxpkt,txpkt,drops,cpupct,stolenpct,migratedpct,localschedpct,parks,rescheds,pf_retries
100,2,1000,2,shenango,memcached,None,udp,False,100,2,1994898,282823,inf,inf,inf,inf,inf,zero,282742,1992482,0.017103011394,1709718,144463,143761,53,143734,701,143734,0,0,701,648,0,143734,139457,0,139471,1920991232,990050304,65,12226,9232,857,13279,7499,3112,372144,7884,6642,10510,0,0,282804,282819,0,200.073451367,0,0,100,0,1672570,1187682
100,2,1200,2,shenango,memcached,None,udp,False,100,2,1994717,357061,inf,inf,inf,inf,inf,zero,357003,1990624,0.0145939896586,1633753,143336,142466,51,142443,872,142443,0,0,872,818,0,142443,138214,0,138232,1920991232,1188056541,65,12235,9220,829,13317,7572,3117,364688,7940,6624,10497,0,0,356092,356106,0,198.787005433,0,0,100,1,1071108,511256
100,2,1400,2,shenango,memcached,None,udp,False,100,2,1994108,480053,inf,inf,inf,inf,inf,zero,479846,1992884,0.0206975625053,1513015,142140,140976,48,141000,1164,141039,0,0,1164,1115,0,141039,136774,0,136796,1920991232,1386172962,65,12787,9204,833,13285,7517,3130,288144,8047,6629,10592,0,50715,476678,476693,0,197.003848153,0,0,100,1,763496,105413
100,2,1600,2,shenango,memcached,None,udp,False,100,2,1993551,720511,inf,inf,inf,inf,inf,zero,715940,1966762,0.0181891908077,1250953,135315,133557,47,133601,5370,133735,0,2975,5370,1709,-1,133735,129578,0,129586,1920991232,1585075814,38,14231,9318,793,12976,7418,3176,63177,7850,6524,10675,0,146330,715940,715948,0,200.095474895,0,0,100,0,967707,41445
100,2,1800,2,shenango,memcached,None,udp,False,100,2,1992650,1013946,inf,inf,inf,inf,inf,zero,1011955,1987383,0.030172070258,975404,78223,75829,28,75856,8674,76007,0,2033,8674,2366,0,76007,73564,0,73566,1920991232,1784139639,10,15460,9117,676,11936,6624,3076,15220,7786,6458,10419,0,31557,1013654,1013654,0,200.095329228,0,0,100,0,1230511,2266
100,2,2000,2,shenango,memcached,None,udp,False,100,2,1991795,1392018,inf,inf,inf,inf,inf,zero,1391505,1989583,0.0265201158859,598053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920991232,1920991232,0,0,0,0,0,0,0,0,0,0,0,0,0,1392151,1392151,0,200.095521668,0,0,100,0,1578160,0
