nconns,mpps,konamem,scores,system,app,background,transport,spin,nconns,threads,offered,achieved,p50,p90,p99,p999,p9999,distribution,TX_PULLED,RX_PULLED,IOK_SATURATION,RX_UNICAST_FAIL,n_faults,n_faults_r,n_faults_w,n_net_page_in,n_net_page_out,n_madvise,n_madvise_fail,n_rw_fault_q,n_page_dirty,n_faults_wp,n_flush_fail,n_evictions,n_afaults_r,n_afaults_w,n_afaults,malloc_size,mem_pressure,outstanding,PERF_EVICT_TOTAL,PERF_EVICT_WP,PERF_RDMA_WRITE,PERF_POLLER_READ,PERF_POLLER_UFFD_COPY,PERF_HANDLER_RW,PERF_PAGE_READ,PERF_EVICT_WRITE,PERF_HANDLER_FAULT,PERF_EVICT_MADVISE,PERF_HANDLER_MADV_NOTIF,PERF_HANDLER_FAULT_Q,rxpkt,txpkt,drops,cpupct,stolenpct,migratedpct,localschedpct,parks,rescheds,pf_retries
100,2,1000,5,shenango,memcached,None,udp,False,100,5,1994937,217648,inf,inf,inf,inf,inf,zero,213113,1949050,0.0193079895462,1736263,110698,110198,24,110221,496,110221,0,0,496,476,0,110221,0,0,0,1920991232,989985860,6,12521,10004,816,17723,12245,2670,55186,7883,5414,10839,0,0,216815,216816,0,498.257412072,0,0,100,1,244047,0
100,2,1200,5,shenango,memcached,None,udp,False,100,5,1994951,275306,inf,inf,inf,inf,inf,zero,274284,1977044,0.0162422029204,1703060,110012,109395,21,109415,617,109416,0,0,617,594,0,109416,0,0,0,1920991232,1187981721,6,12756,10036,838,17713,12248,2666,52097,7864,5413,11038,0,0,273378,273379,0,494.484698867,0,0,100,1,307709,0
100,2,1400,5,shenango,memcached,None,udp,False,100,5,1994640,371978,inf,inf,inf,inf,inf,zero,368874,1990094,0.0235056378907,1621197,110733,109881,24,109902,1864,110020,0,877,1864,827,0,110020,0,0,0,1920991232,1386448349,6,13640,10058,796,17684,12203,2683,45677,7903,5328,10950,0,8911,371371,371371,0,500.241536035,0,0,100,0,417973,0
100,2,1600,5,shenango,memcached,None,udp,False,100,5,1994073,573941,inf,inf,inf,inf,inf,zero,571107,1991591,0.0197531966994,1420456,107848,106543,20,106562,4599,106697,0,2755,4599,1283,0,106697,0,0,0,1920991232,1585051374,6,14917,10263,764,17716,12255,2727,36647,7599,5413,11381,0,12990,573364,573365,0,500.240233452,0,0,100,0,645296,0
100,2,1800,5,shenango,memcached,None,udp,False,100,5,1991224,1216037,inf,inf,inf,inf,inf,zero,1197531,1949079,0.0422514771634,751865,94161,91440,21,91458,8725,91610,0,5168,8725,2700,-1,91610,0,0,0,1920991232,1784125166,6,17082,10868,739,17116,11823,2821,21450,7814,5574,11996,0,12280,1212760,1212761,0,498.28416526,0,0,100,1,1364872,0
100,2,2000,5,shenango,memcached,None,udp,False,100,5,1989969,1989516,inf,inf,inf,inf,inf,zero,1984955,1984978,0.0389160300046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1920991232,1920991232,0,0,0,0,0,0,0,0,0,0,0,0,0,1984606,1984606,0,357.13469395,0,7,100,20200,3097282,0
