name,percent,loc,floc,local,app,lmemp,input
tsp_10,100.0,-1,270,False,tsp,10,native
tsp_100,100.0,-1,0,False,tsp,100,native
tsp_20,100.0,-1,175,False,tsp,20,native
tsp_30,100.0,-1,147,False,tsp,30,native
tsp_40,100.0,-1,138,False,tsp,40,native
tsp_50,100.0,-1,124,False,tsp,50,native
tsp_60,100.0,-1,108,False,tsp,60,native
tsp_70,100.0,-1,61,False,tsp,70,native
tsp_80,100.0,-1,50,False,tsp,80,native
tsp_90,100.0,-1,8,False,tsp,90,native
